gvkey,fiscal_year,ticker,company_name,cik,accession_number,mdna_total_sentence_count,mdna_total_word_count,n_kept_sentences,n_ai_candidate_sentences,n_generic_ai_disclosure_sentences,n_substantive_ai_implementation_sentences,n_substantive_ai_risk_governance_sentences,n_substantive_ai_disclosure_sentences,ai_candidate_sentence_intensity,generic_ai_disclosure_sentence_intensity,substantive_ai_disclosure_sentence_intensity,substantive_ai_implementation_sentence_intensity,substantive_ai_risk_governance_sentence_intensity,ai_candidate_per_10000_words,generic_ai_disclosure_per_10000_words,substantive_ai_disclosure_per_10000_words,substantive_ai_implementation_per_10000_words,substantive_ai_risk_governance_per_10000_words,tic,conm,fyear,datadate,sic,naics,gsubind,log_assets,ROA,leverage,debt_at,sales_growth,rd_to_assets,capex_to_assets,intangibles_to_assets,tobin_q,prcc_f,csho,cash_ratio,ppe_ratio,log_emp,at,ni,lt,sale,xrd,capx,intan,future_ROA,future_sales_growth,future_earnings_growth,future_capex_to_assets,future_rd_to_assets,future_operating_performance,sector,tobin_q_winsorized,sales_growth_winsorized,future_sales_growth_winsorized,future_earnings_growth_winsorized,leverage_winsorized,post_ai,has_ai_candidate,has_generic_ai,has_substantive_ai,sample_valuation,sample_future_performance,momentum_12m,volatility_12m,momentum_12m_winsorized
162129.0,2021,MOS,The Mosaic Company,1285785.0,0001618034-21-000003,1264,43182,1264,18,6,8,4,12,0.0142405063291139,0.0047468354430379,0.0094936708860759,0.0063291139240506,0.0031645569620253,4.168403501458942,1.3894678338196471,2.7789356676392942,1.852623778426196,0.926311889213098,MOS,MOSAIC CO,2021,2021-12-31,2870,3253.0,15101030.0,10.00045091054258,0.0739957524822566,0.5122388411900309,0.199923762502042,0.4233848209452064,,0.0584759761122506,0.0531938066108801,1.1696729175364398,39.29,368.732,0.035296146375996,0.5715770271006153,2.5277266469709283,22036.4,1630.6,11287.9,12357.4,,1288.6,1172.2,0.1532027708885658,0.5476718403547672,1.1972280142278915,0.053335328829214,,0.1532027708885658,Chemicals,1.1696729175364398,0.4233848209452064,0.5476718403547672,1.1972280142278915,0.5122388411900309,0,1,1,1,0,0,0.5711135330631476,0.1038200949925646,0.5711135330631476
162129.0,2022,MOS,The Mosaic Company,1285785.0,0001618034-22-000004,1125,38655,1125,15,4,7,4,11,0.0133333333333333,0.0035555555555555,0.0097777777777777,0.0062222222222222,0.0035555555555555,3.8804811796662784,1.0347949812443409,2.8456861984219377,1.8108912171775968,1.0347949812443409,MOS,MOSAIC CO,2022,2022-12-31,2870,3253.0,15101030.0,10.059892831700264,0.1532027708885658,0.4785683742409988,0.162832463867271,0.5476718403547672,,0.053335328829214,0.047733686821175,1.114634600615753,43.87,339.071,0.031796801505174,0.5499529633113829,2.6078614738467776,23386.0,3582.8,11191.8,19125.2,,1247.3,1116.3,0.0505757007398145,-0.2838715412126409,-0.6748632354583007,0.0608870827689208,,0.0505757007398145,Chemicals,1.114634600615753,0.5476718403547672,-0.2838715412126409,-0.6748632354583007,0.4785683742409988,0,1,1,1,0,0,0.5179333871214066,0.1566536584622461,0.5179333871214066
162129.0,2023,MOS,The Mosaic Company,1285785.0,0001618034-23-000003,1054,36426,1054,15,4,8,3,11,0.0142314990512333,0.0037950664136622,0.0104364326375711,0.0075901328273244,0.0028462998102466,4.11793773678142,1.0981167298083787,3.019821006973041,2.1962334596167574,0.8235875473562839,MOS,MOSAIC CO,2023,2023-12-31,2870,3253.0,15101030.0,10.044674565971528,0.0505757007398145,0.4602132610885346,0.1734396165468375,-0.2838715412126409,,0.0608870827689208,0.0494338508561703,0.9629832321732484,35.73,324.103,0.015517001840853,0.5998054947726721,2.642551218869514,23032.8,1164.9,10600.0,13696.1,,1402.4,1138.6,0.0076295585412667,-0.1878856024707764,-0.8498583569405099,0.0546065259117082,,0.0076295585412667,Chemicals,0.9629832321732484,-0.2838715412126409,-0.1878856024707764,-0.8498583569405099,0.4602132610885346,1,1,1,1,0,0,-0.2851128574666111,0.1296657319132779,-0.2851128574666111
162129.0,2024,MOS,The Mosaic Company,1285785.0,0001618034-24-000004,1055,35591,1055,21,12,6,3,9,0.0199052132701421,0.0113744075829383,0.0085308056872037,0.0056872037914691,0.0028436018957345,5.900368070579641,3.3716388974740803,2.5287291731055603,1.68581944873704,0.8429097243685201,MOS,MOSAIC CO,2024,2024-12-31,2870,3253.0,15101030.0,10.039939675671627,0.0076295585412667,0.4933388588378991,0.1941109753969639,-0.1878856024707764,,0.0546065259117082,0.0462877333798638,0.8331656150759029,24.58,316.932,0.0125501657651369,0.5920694468679114,2.62212913859457,22924.0,174.9,11309.3,11122.8,,1251.8,1061.1,0.0220873280746402,0.0835760779659798,2.091480846197828,0.0555308189100534,,0.0220873280746402,Chemicals,0.9032827736938288,-0.1878856024707764,0.0835760779659798,2.091480846197828,0.4933388588378991,1,1,1,1,0,0,-0.242508322340012,0.0496732379940204,-0.242508322340012
162129.0,2025,MOS,The Mosaic Company,1285785.0,0001618034-25-000003,1016,34314,1016,21,13,5,3,8,0.0206692913385826,0.0127952755905511,0.0078740157480314,0.0049212598425196,0.0029527559055118,6.119951040391676,3.7885411202424666,2.3314099201492104,1.4571312000932564,0.8742787200559538,MOS,MOSAIC CO,2025,2025-12-31,2870,3253.0,15101030.0,10.10561582158524,0.0220873280746402,0.5002389696120523,0.2156649686888534,0.0835760779659798,,0.0555308189100534,0.0410578388160179,0.8125899326391641,24.09,317.409,0.0116175996013088,0.5803162568780357,2.583922077885986,24480.1,540.7,12245.9,12052.4,,1359.4,1005.1,,,,,,,Chemicals,0.9032827736938288,0.0835760779659798,,,0.5002389696120523,1,1,1,1,0,0,,,
6669.0,2019,LEN,Lennar Corporation,920760.0,0001628280-19-000598,1911,78155,1911,98,14,68,16,84,0.0512820512820512,0.0073260073260073,0.0439560439560439,0.0355834641548927,0.0083725798011512,12.539184952978058,1.7913121361397224,10.747872816838331,8.700658946964365,2.0472138698739686,LEN,LENNAR CORP,2019,2019-11-30,1531,236117.0,25201030.0,10.2873718272764,0.0629796593001838,0.4538795281706156,0.3260849950804698,0.0820513453697473,,0.0029461321750215,0.1245890982312341,1.0956823650775382,59.65,315.893,0.0500243685938774,0.0095208329593772,2.3131293068697167,29359.511,1849.052,13325.681,22259.561,,86.497,3657.875,0.0823457967193579,0.0103008770029201,0.3331350335198795,0.0024303180168268,,0.0823457967193579,Construction,1.0956823650775382,0.0820513453697473,0.0103008770029201,0.3331350335198795,0.4538795281706156,0,1,1,1,0,0,0.3702199077047792,0.0806433202986328,0.3702199077047792
8539.0,2019,EXC,Exelon Corporation,1109357.0,0001628280-19-001107,5298,246483,5298,176,42,86,48,134,0.0332200830502076,0.0079275198187995,0.025292563231408,0.0162325405813514,0.0090600226500566,7.140451877005717,1.7039714706490914,5.436480406356624,3.4890844399005205,1.9473959664561045,EXC,EXELON CORP,2019,2019-12-31,4911,22111.0,55101010.0,11.73588499935436,0.023492322587356,0.7233650991782488,0.3147059058866831,-0.0429901347783798,,0.0579946710194675,0.0548180865279211,1.0781512163038,45.59,972.584,0.0075613912959984,0.6524240460244685,3.487772552416566,124977.0,2936.0,90404.0,34438.0,,7248.0,6851.0,0.0151797520820928,-0.0406237296010221,-0.3314032697547684,0.0622346636559771,,0.0151797520820928,Utilities,1.0781512163038,-0.0429901347783798,-0.0406237296010221,-0.3314032697547684,0.7233650991782488,0,1,1,1,0,0,-0.013041406900573,0.0421868964684102,-0.013041406900573
13125.0,2019,DOC,"Healthpeak Properties, Inc.",765880.0,0001628280-19-001407,395,16762,395,9,9,0,0,0,0.0227848101265822,0.0227848101265822,0.0,0.0,0.0,5.36928767450185,5.36928767450185,0.0,0.0,0.0,DOC,HEALTHPEAK PROPERTIES INC,2019,2019-12-31,6798,531120.0,60105010.0,9.549159210315567,0.0032445203201535,0.5248681116385783,0.4637835496620047,0.0784466093124269,0.0,0.0,0.0269861000131761,1.7658812670888702,34.47,505.222,0.013158870827116,,-1.5896352851379207,14032.891,45.53,7365.417,1988.758,0.0,0.0,378.693,0.0259774301513012,-0.206401181038618,8.083307709202723,0.0,0.0,0.0259774301513012,Real_Estate,1.7658812670888702,0.0784466093124269,-0.206401181038618,8.083307709202723,0.5248681116385783,0,1,1,0,1,1,0.2465787119244432,0.0605067395907391,0.2465787119244432
5764.0,2019,HUBB,Hubbell Incorporated,48898.0,0001628280-19-001446,402,12505,402,23,6,15,2,17,0.0572139303482587,0.0149253731343283,0.0422885572139303,0.0373134328358208,0.0049751243781094,18.39264294282287,4.798080767692923,13.594562175129948,11.995201919232308,1.599360255897641,HUBB,HUBBELL INC,2019,2019-12-31,3640,335931.0,20104010.0,8.497602541651233,0.081766265551703,0.6001427697328167,0.3411584744034265,0.0243880670281366,,0.0191515398735468,0.5335100958596778,2.2436792739139304,147.82,54.514,0.0400163165408933,0.1227819702223128,2.933856869835904,4903.0,400.9,2942.5,4591.0,,93.9,2615.8,0.0690645218383119,-0.0882160749292093,-0.123971065103517,0.0173841222394839,,0.0690645218383119,Electrical_Equipment,2.2436792739139304,0.0243880670281366,-0.0882160749292093,-0.123971065103517,0.6001427697328167,0,1,1,1,0,0,0.37106573636899,0.0741949081824658,0.37106573636899
3221.0,2019,AON,Aon plc,315293.0,0001628280-19-001558,385,14188,385,39,21,18,0,18,0.1012987012987013,0.0545454545454545,0.0467532467532467,0.0467532467532467,0.0,27.48801804341697,14.80124048491683,12.68677755850014,12.68677755850014,0.0,AON,AON PLC,2019,2019-12-31,6411,524210.0,40301010.0,10.288920006894056,0.0520999829960891,0.8827070226152015,0.291413024995749,0.0225626740947075,,0.007651759904778,0.3043019894575752,2.526784866519299,208.29,232.1,0.0315592586294847,0.0561129059683727,3.912023005428146,29405.0,1532.0,25956.0,11013.0,,225.0,8948.0,0.0613128230678208,0.0048124943248887,0.2852480417754569,0.0043906084573706,,0.0613128230678208,Finance,2.526784866519299,0.0225626740947075,0.0048124943248887,0.2852480417754569,0.8827070226152015,0,1,1,1,0,0,,,
157057.0,2019,AIZ,"Assurant, Inc.",1267238.0,0001628280-19-001767,548,19890,548,18,16,0,2,2,0.0328467153284671,0.0291970802919708,0.0036496350364963,0.0,0.0036496350364963,9.049773755656108,8.044243338360985,1.0055304172951232,0.0,1.0055304172951232,AIZ,ASSURANT INC,2019,2019-12-31,6351,524126.0,40301040.0,10.698541290702384,0.0086382848060111,0.8717104074850084,0.0832309804204898,0.2523185796759574,,0.0024903366808756,0.11035826529875,1.0491208565132577,131.08,59.946,0.0602106061700744,0.0113611733256267,2.653241964607215,44291.2,382.6,38609.1,10086.8,,110.3,4887.9,0.0098947590028197,0.0007931157552444,0.1547307893361212,0.002714451768089,,0.0098947590028197,Finance,1.0491208565132577,0.2523185796759574,0.0007931157552444,0.1547307893361212,0.8717104074850084,0,1,1,1,0,0,0.3959574450168063,0.0584589727775347,0.3959574450168063
138743.0,2019,EQIX,"Equinix, Inc.",1101239.0,0001628280-19-001771,491,19546,491,22,1,19,2,21,0.0448065173116089,0.0020366598778004,0.0427698574338085,0.0386965376782077,0.0040733197556008,11.255499846515912,0.5116136293870869,10.743886217128823,9.720658958354653,1.0232272587741738,EQIX,EQUINIX INC,2019,2019-12-31,6798,531190.0,60108050.0,10.084375373688829,0.0211740862898782,0.6311222557818774,0.5544325484657915,0.0967112504125872,,0.0938291798478778,0.287255177887152,2.708860698963912,583.7,85.308,0.0787390183811264,0.5686465379669997,2.125609222524844,23965.615,507.45,15125.233,5562.14,,2248.674,6884.247,0.0136919753035906,0.0784599093154792,-0.2713035767070647,0.0919280414914132,,0.0136919753035906,Real_Estate,2.708860698963912,0.0967112504125872,0.0784599093154792,-0.2713035767070647,0.6311222557818774,0,1,1,1,0,0,0.5003660948056905,0.0590308532827999,0.5003660948056905
160479.0,2019,EXR,Extra Space Storage Inc.,1289490.0,0001628280-19-001968,189,7267,189,3,3,0,0,0,0.0158730158730158,0.0158730158730158,0.0,0.0,0.0,4.128250997660658,4.128250997660658,0.0,0.0,0.0,EXR,EXTRA SPACE STORAGE INC,2019,2019-12-31,6798,531130.0,60108020.0,9.051623265206697,0.0492203989579925,0.6575756087664668,0.6236561042719982,0.0911309921173874,0.0,0.000909945727902,,2.261042155075895,105.62,129.534,0.0082899524950667,,1.3982229319851645,8532.377,419.967,5610.683,1327.195,0.0,7.764,,0.0512757337070586,0.0501584168113955,0.147182992949446,0.0007549079125162,0.0,0.0512757337070586,Real_Estate,2.261042155075895,0.0911309921173874,0.0501584168113955,0.147182992949446,0.6575756087664668,0,1,1,0,1,1,0.1431134886498929,0.0541322702267465,0.1431134886498929
60979.0,2019,WAB,Westinghouse Air Brake Technologies Corporation,943452.0,0001628280-19-002095,363,13148,363,26,8,18,0,18,0.071625344352617,0.0220385674931129,0.0495867768595041,0.0495867768595041,0.0,19.77487070276848,6.08457560085184,13.690295101916645,13.690295101916645,0.0,WAB,WABTEC CORP,2019,2019-12-31,3743,336510.0,20106010.0,9.849253095060435,0.017245383811404,0.4724717855596964,0.2338077089557753,0.907393228490492,0.0110799083624539,0.0097813578826237,0.6579639150769101,1.2597408283274036,77.8,191.699,0.0318936666631475,0.0874040603456466,3.3141860046725258,18944.2,326.7,8950.6,8323.0,209.9,185.3,12464.6,0.0224552277222357,-0.0921422563979334,0.2684419957147229,0.007391151209732,0.0087837654772548,0.0224552277222357,Transportation_Equipment,1.2597408283274036,0.9049428774934052,-0.0921422563979334,0.2684419957147229,0.4724717855596964,0,1,1,1,1,1,-0.1637698629914102,0.1189487549609074,-0.1637698629914102
28930.0,2019,MAR,"Marriott International, Inc.",1048286.0,0001628280-19-002337,101,5447,101,3,2,1,0,1,0.0297029702970297,0.0198019801980198,0.0099009900990099,0.0099009900990099,0.0,5.507618872774004,3.671745915182669,1.8358729575913344,1.8358729575913344,0.0,MAR,MARRIOTT INTL INC,2019,2019-12-31,7011,721110.0,25301020.0,10.128669025875904,0.0508163346772583,0.9719372480140512,0.4771067023272524,0.0103092783505154,0.0,0.0260668236796934,0.7061195161869785,2.930474631751228,151.43,324.0,0.0089816773781485,0.1114526366212925,5.159055299214529,25051.0,1273.0,24348.0,20972.0,0.0,653.0,17689.0,-0.0108092789765596,-0.4928952889567042,-1.209740769835035,0.0054653657746649,0.0,-0.0108092789765596,Services,2.930474631751228,0.0103092783505154,-0.4433206144676357,-1.209740769835035,0.9719372480140512,0,1,1,1,1,1,,,
25124.0,2019,LIN,Linde plc,1707925.0,0001628280-19-003050,339,11501,339,30,21,6,3,9,0.0884955752212389,0.0619469026548672,0.0265486725663716,0.0176991150442477,0.0088495575221238,26.08468828797496,18.25928180158247,7.825406486392487,5.216937657594992,2.608468828797496,LIN,LINDE PLC,2019,2019-12-31,2810,325120.0,15101040.0,11.36919365308018,0.0263820255853692,0.4038354962360874,0.1724010529718745,0.8944966442953021,0.0021244169399159,0.0425114302867962,0.498268138364199,1.717391526578303,212.9,534.381,0.0311735094444187,0.3473998983974507,4.380600618395802,86612.0,2285.0,34977.0,28228.0,184.0,3682.0,43156.0,0.0283466887304627,-0.0348944310613575,0.0945295404814004,0.0385360822405331,0.0017227895589885,0.0283466887304627,Chemicals,1.717391526578303,0.8944966442953021,-0.0348944310613575,0.0945295404814004,0.4038354962360874,0,1,1,1,1,1,0.3222922303502014,0.0402286936450385,0.3222922303502014
11672.0,2019,TJX,"The TJX Companies, Inc.",109198.0,0001628280-19-003834,272,8577,272,3,3,0,0,0,0.0110294117647058,0.0110294117647058,0.0,0.0,0.0,3.497726477789437,3.497726477789437,0.0,0.0,0.0,TJX,TJX COS INC (THE),2018,2019-01-31,5651,458110.0,25504010.0,9.569833371463844,0.2135831220221598,0.647592085706374,0.172893270005247,,0.0,0.078538093145002,0.016438539947113,4.872804151799497,49.73,1217.183,0.2115191167070791,0.3668293565509325,5.598421958998375,14326.029,3059.798,9277.423,38972.934,0.0,1125.139,235.499,0.1355225758307008,0.070408940727942,0.069414712997394,0.0506571069798583,0.0,0.1355225758307008,Retail,4.872804151799497,,0.070408940727942,0.069414712997394,0.647592085706374,0,1,1,0,0,0,0.2719316079751275,0.0548989982843839,0.2719316079751275
64630.0,2019,TTWO,"Take-Two Interactive Software, Inc.",946581.0,0001628280-19-006691,319,12379,319,50,17,32,1,33,0.1567398119122257,0.0532915360501567,0.1034482758620689,0.1003134796238244,0.0031347962382445,40.39098473220778,13.732934808950642,26.658049923257128,25.85023022861297,0.8078196946441554,TTWO,TAKE-TWO INTERACTIVE SFTWR,2018,2019-03-31,7372,513210.0,50202020.0,8.3530411644345,0.0786782667717793,0.5190787791372511,0.0,,0.0542461640347249,0.0157831661782225,0.2494112157131696,3.0140961710461665,94.37,112.181,0.5035206861078019,0.0301390622109253,1.58800996502048,4243.065,333.837,2202.485,2668.394,230.17,66.969,1058.268,0.0817281734356712,0.1576139055926523,0.2115463534599221,0.0107871918060665,0.0598925160522725,0.0817281734356712,Technology,3.0140961710461665,,0.1576139055926523,0.2115463534599221,0.5190787791372511,0,1,1,1,0,0,0.1065013998349462,0.08128079112721,0.1065013998349462
6669.0,2020,LEN,Lennar Corporation,920760.0,0001628280-20-000559,1711,67440,1711,114,22,80,12,92,0.0666277030976037,0.0128579777907656,0.0537697253068381,0.0467562828755113,0.0070134424313267,16.90391459074733,3.2621589561091344,13.641755634638196,11.862396204033216,1.7793594306049825,LEN,LENNAR CORP,2020,2020-11-30,1531,236117.0,25201030.0,10.306789556153063,0.0823457967193579,0.3953801910040485,0.2520252009867855,0.0103008770029201,,0.0024303180168268,0.1213307674780075,1.187803971895673,75.86,312.699,0.0979693555845686,0.0175348219922,2.250765344264249,29935.177,2465.036,11835.776,22488.854,,72.752,3632.058,0.1334058243824684,0.2064054486724846,0.7971790270000113,0.0019625522671224,,0.1334058243824684,Construction,1.187803971895673,0.0103008770029201,0.2064054486724846,0.7971790270000113,0.3953801910040485,0,1,1,1,0,0,0.302826487031061,0.1877444374345244,0.302826487031061
13125.0,2020,DOC,"Healthpeak Properties, Inc.",765880.0,0001628280-20-001456,419,18347,419,6,6,0,0,0,0.0143198090692124,0.0143198090692124,0.0,0.0,0.0,3.2702894206137243,3.2702894206137243,0.0,0.0,0.0,DOC,HEALTHPEAK PROPERTIES INC,2020,2020-12-31,6798,531120.0,60105010.0,9.675337049835008,0.0259774301513012,0.5386601167870355,0.4068993584143908,-0.206401181038618,0.0,0.0,0.033788567388034,1.561015151988158,30.23,538.405,0.0069994583572993,,-1.5278579254416775,15920.089,413.563,8575.517,1578.276,0.0,0.0,537.917,0.033133827328021,0.2052923569768532,0.2224014237250431,0.0,0.0,0.033133827328021,Real_Estate,1.561015151988158,-0.206401181038618,0.2052923569768532,0.2224014237250431,0.5386601167870355,0,1,1,0,1,1,-0.1279343748461467,0.0989664307651153,-0.1279343748461467
5764.0,2020,HUBB,Hubbell Incorporated,48898.0,0001628280-20-001557,397,12492,397,20,6,12,2,14,0.0503778337531486,0.0151133501259445,0.035264483627204,0.0302267002518891,0.0050377833753148,16.01024655779699,4.803073967339097,11.207172590457894,9.606147934678194,1.6010246557796988,HUBB,HUBBELL INC,2020,2020-12-31,3640,335931.0,20104010.0,8.534069973972676,0.0690645218383119,0.5898999036400463,0.3337200841674696,-0.0882160749292093,,0.0173841222394839,0.5417002615484454,2.2667028318027174,156.79,54.383,0.0528799826945389,0.1223574757625218,2.9496883350525844,5085.1,351.2,2999.7,4186.0,,88.4,2754.6,0.07562245574174,0.0019350215002389,0.1372437357630979,0.0170784814920003,,0.07562245574174,Electrical_Equipment,2.2667028318027174,-0.0882160749292093,0.0019350215002389,0.1372437357630979,0.5898999036400463,0,1,1,1,0,0,0.1286390274783539,0.0758755621383998,0.1286390274783539
3221.0,2020,AON,Aon plc,315293.0,0001628280-20-001607,363,13164,363,34,16,18,0,18,0.09366391184573,0.0440771349862259,0.0495867768595041,0.0495867768595041,0.0,25.82801580066849,12.15436037678517,13.67365542388332,13.67365542388332,0.0,AON,AON PLC,2020,2020-12-31,6411,524210.0,40301010.0,10.37704735110963,0.0613128230678208,0.8884287226754687,0.277916173631438,0.0048124943248887,,0.0043906084573706,0.2897801581864607,2.3719370056673106,211.27,225.5,0.0371177679516721,0.0497913682506072,3.912023005428146,32114.0,1969.0,28531.0,11066.0,,141.0,9306.0,0.0393207381646144,0.1018434845472618,-0.3626206196038598,0.0042923833693642,,0.0393207381646144,Finance,2.3719370056673106,0.0048124943248887,0.1018434845472618,-0.3626206196038598,0.8884287226754687,0,1,1,1,0,0,,,
138743.0,2020,EQIX,"Equinix, Inc.",1101239.0,0001628280-20-001947,370,12562,370,26,1,21,4,25,0.0702702702702702,0.0027027027027027,0.0675675675675675,0.0567567567567567,0.0108108108108108,20.697341187708965,0.7960515841426524,19.901289603566312,16.7170832669957,3.1842063365706097,EQIX,EQUINIX INC,2020,2020-12-31,6798,531190.0,60108050.0,10.203845483263985,0.0136919753035906,0.606243543996871,0.515548597483134,0.0784599093154792,,0.0919280414914132,0.2830208094312104,2.9633396634578624,714.18,89.134,0.0600046484518496,0.5916330977029116,2.303884248725666,27006.841,369.777,16372.723,5998.545,,2482.686,7643.498,0.0179159859102312,0.1061910846713661,0.3526828331670169,0.1057839086908709,,0.0179159859102312,Real_Estate,2.9633396634578624,0.0784599093154792,0.1061910846713661,0.3526828331670169,0.606243543996871,0,1,1,1,0,0,0.2503566165038566,0.0536340799494381,0.2503566165038566
60979.0,2020,WAB,Westinghouse Air Brake Technologies Corporation,943452.0,0001628280-20-002098,334,11684,334,32,12,19,1,20,0.0958083832335329,0.0359281437125748,0.059880239520958,0.0568862275449101,0.0029940119760479,27.387880862718244,10.270455323519345,17.117425539198905,16.26155426223896,0.8558712769599451,WAB,WABTEC CORP,2020,2020-12-31,3743,336510.0,20106010.0,9.823063522168331,0.0224552277222357,0.4498523395377821,0.2297217480831233,-0.0921422563979334,0.0087837654772548,0.007391151209732,0.6694518952017123,1.1990749356525507,73.2,188.887,0.0324419518274675,0.0867864206562085,3.295836866004329,18454.5,414.4,8301.8,7556.1,162.1,136.4,12354.4,0.0302373469166576,0.0351901113008032,0.3465250965250966,0.0070445431884686,0.0095372277013113,0.0302373469166576,Transportation_Equipment,1.1990749356525507,-0.0921422563979334,0.0351901113008032,0.3465250965250966,0.4498523395377821,0,1,1,1,1,1,-0.0603844399037552,0.1387768643008417,-0.0603844399037552
160479.0,2020,EXR,Extra Space Storage Inc.,1289490.0,0001628280-20-002202,156,5459,156,3,3,0,0,0,0.0192307692307692,0.0192307692307692,0.0,0.0,0.0,5.49551199853453,5.49551199853453,0.0,0.0,0.0,EXR,EXTRA SPACE STORAGE INC,2020,2020-12-31,6798,531130.0,60108020.0,9.148023168551315,0.0512757337070586,0.6875083547541425,0.6454756398783803,0.0501584168113955,0.0,0.0007549079125162,,2.3072810330690747,115.86,131.358,0.013623996471633,,1.3895390912847796,9395.848,481.779,6459.724,1393.765,0.0,7.093,,0.0790157828405179,0.1950895595742466,0.7179017765406961,0.0003493253171494,0.0,0.0790157828405179,Real_Estate,2.3072810330690747,0.0501584168113955,0.1950895595742466,0.7179017765406961,0.6875083547541425,0,1,1,0,1,1,0.101857540406083,0.0680175077320783,0.101857540406083
28930.0,2020,MAR,"Marriott International, Inc.",1048286.0,0001628280-20-002376,244,8741,244,13,3,5,5,10,0.0532786885245901,0.0122950819672131,0.040983606557377,0.0204918032786885,0.0204918032786885,14.87244022423064,3.43210159020707,11.440338634023568,5.720169317011784,5.720169317011784,MAR,MARRIOTT INTL INC,2020,2020-12-31,7011,721110.0,25301020.0,10.1145990076265,-0.0108092789765596,0.982591797902919,0.4593336302174001,-0.4928952889567042,0.0,0.0054653657746649,0.735354843933444,2.715106594874701,131.92,324.4,0.0355046354398607,0.091737176632525,4.795790545596741,24701.0,-267.0,24271.0,10635.0,0.0,135.0,18164.0,0.043008648690956,0.3003291020216267,5.116104868913857,0.0071615857237897,0.0,0.043008648690956,Services,2.715106594874701,-0.4317289679519076,0.3003291020216267,5.116104868913857,0.982591797902919,0,1,1,1,1,1,,,
2086.0,2020,BAX,Baxter International Inc.,10456.0,0001628280-20-003693,710,40247,710,33,14,19,0,19,0.0464788732394366,0.0197183098591549,0.0267605633802816,0.0267605633802816,0.0,8.199368897060651,3.4785201381469424,4.720848758913708,4.720848758913708,0.0,BAX,BAXTER INTERNATIONAL INC,2020,2020-12-31,3841,339112.0,35101010.0,9.904437101571716,0.0550477046805534,0.5641140916129677,0.3398771167390979,0.0273719415595845,0.0260252759878115,0.0354163544632599,0.2441680403616564,2.5879104650581946,80.24,504.915,0.1866227084269943,0.2659973025625655,3.912023005428146,20019.0,1102.0,11293.0,11673.0,521.0,709.0,4888.0,0.0383043465290414,0.0951769039664182,0.1651542649727767,0.0221652098684406,0.0159303123415172,0.0383043465290414,Instruments,2.5879104650581946,0.0273719415595845,0.0951769039664182,0.1651542649727767,0.5641140916129677,0,1,1,1,1,1,-0.0617962579743116,0.05005916214931,-0.0617962579743116
64630.0,2020,TTWO,"Take-Two Interactive Software, Inc.",946581.0,0001628280-20-008291,139,5292,139,18,9,9,0,9,0.1294964028776978,0.0647482014388489,0.0647482014388489,0.0647482014388489,0.0,34.01360544217687,17.006802721088434,17.006802721088434,17.006802721088434,0.0,TTWO,TAKE-TWO INTERACTIVE SFTWR,2019,2020-03-31,7372,513210.0,50202020.0,8.50690686812393,0.0817281734356712,0.4869003433537449,0.0358157237909874,0.1576139055926523,0.0598925160522725,0.0107871918060665,0.1696424530070933,3.207329458749054,118.61,113.506,0.5149237234159495,0.0578261698922089,1.7578579175523736,4948.832,404.459,2409.588,3088.97,296.398,53.384,839.532,0.0976882388792177,0.0918759327542838,0.4559844137477469,0.0114333954080625,0.0526376119775363,0.0976882388792177,Technology,3.207329458749054,0.1576139055926523,0.0918759327542838,0.4559844137477469,0.4869003433537449,0,1,1,1,1,1,0.4875161770923883,0.092850386259987,0.4875161770923883
6669.0,2021,LEN,Lennar Corporation,920760.0,0001628280-21-000722,1375,50258,1375,102,25,67,10,77,0.0741818181818181,0.0181818181818181,0.056,0.0487272727272727,0.0072727272727272,20.29527637391062,4.974332444585937,15.320943929324685,13.331210951490313,1.9897329778343744,LEN,LENNAR CORP,2021,2021-11-30,1531,236117.0,25201030.0,10.410539404574417,0.1334058243824684,0.3677299938586676,0.1969983357513411,0.2064054486724846,,0.0019625522671224,0.1093737135920386,1.314964153879853,105.05,299.434,0.0890057443771155,0.0149218655942592,2.3751847854083894,33207.778,4430.111,12211.496,27130.676,,65.172,3632.058,0.1214745462565515,0.241067859864605,0.0415371082124127,0.0015062540979107,,0.1214745462565515,Construction,1.314964153879853,0.2064054486724846,0.241067859864605,0.0415371082124127,0.3677299938586676,0,1,1,1,0,0,0.4313252233688215,0.0861674757390654,0.4313252233688215
1161.0,2021,AMD,"Advanced Micro Devices, Inc.",2488.0,0001628280-21-001185,153,5303,153,48,14,32,2,34,0.3137254901960784,0.0915032679738562,0.2222222222222222,0.2091503267973856,0.0130718954248366,90.5148029417311,26.400150858004903,64.1146520837262,60.34320196115406,3.7714501225721286,AMD,ADVANCED MICRO DEVICES,2021,2021-12-31,3674,334413.0,45301020.0,9.426982836948032,0.254609871970368,0.3963282067799339,0.0589419437957967,0.683294069445867,0.2290844673484177,0.0242370561236814,0.0496819389644898,14.381938964489896,143.9,1207.0,0.2905225863596102,0.0860777840405829,2.740840023925201,12419.0,3162.0,4922.0,16434.0,2845.0,301.0,617.0,0.0195324060372891,0.4361080686381891,-0.5825426944971537,0.0066587747854394,0.0740603728913879,0.0195324060372891,Electrical_Equipment,13.085581599431682,0.683294069445867,0.4361080686381891,-0.5825426944971537,0.3963282067799339,0,1,1,1,1,1,0.7091482317338946,0.1214461115731682,0.7091482317338946
